QTD_ITENS;100
QTD_MOCHILAS;5
CAPACIDADES;591;550;467;644;515
ITEM;PESO;VALOR
19;1;0;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;0;1;1;0;0;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;0;1;1;0;1;1;0;1;1;0;1;1
20;1;1;1;0;1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;0;1;0;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1
21;0;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0
22;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;1;1;0;1;1
23;0;0;1;1;1;0;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;1;1;1;1;1;1;0;1;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;1;1;1;0;1;0;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;1;0;1;1;1;0;1;0;1;1
24;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0
25;1;0;1;0;0;1;0;0;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;0;0;0;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;1;1;0;1;1;0;0;1;1;1;0;1;1;0;1
26;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;0
27;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;1;0;1;1;0;1;0;1;1;1;1;0;0;0;1;1;1;0;0;1;0
28;1;0;0;1;0;1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;1;0;0
29;0;1;0;0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1
30;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;1;1;1;1;1
31;1;0;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1
32;0;1;0;0;1;0;1;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1
33;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;1;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;1
34;1;1;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;1;1
35;1;1;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;0;0;1;1;0;1;0;0;1;1;1;1;0
36;0;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;0;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;0;1;1;1;0;0;1
37;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;0;1;1;1;1;0;1;1
38;1;1;0;0;1;1;0;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;1;1
39;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;1;1
40;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;1;1;1;0;0;1;1;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1
41;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1
42;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;1;1;1;0;1;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;0;1;1;0;1;0;0;1;0;1;1;1;1;1
43;0;0;1;0;1;1;1;1;1;0;0;1;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;1;0;0
44;1;1;1;0;0;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;1;1;1;1
45;0;0;0;0;1;0;1;0;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;1;0;1;1;0
46;1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;1;0;1;0;0;1;1;1;0;0;1;0;1;1;0;1;1;1;1;0;0;1;1
47;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;0;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;0;0;1;1;1;1;0;1
48;0;0;1;1;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;1;0;0;0;1;1;1
49;1;1;0;0;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;0;0;1;0;1;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;1;0;1;1
50;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;1;1;1;0;0;1;0;1;0;1;1;1;1;0;0;1;0;0;0;0;1;0;1;1;0;1;1;0;1
51;1;0;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1
52;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0
53;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1
54;1;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;0;1;1;0;0;1;1;1;1;1;0;1;1;1;0;1
55;0;1;1;0;1;1;1;1;0;0;1;0;1;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0
56;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;0;0;0;1
57;1;0;0;1;0;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;1;0;0;0;1;0;1;1;1;1;1;1;0;1;0;1;0;0;1;0;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0
58;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;0;1;1;0;1;1
59;1;0;0;1;1;0;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;1
60;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0;1;0;0;1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;1
61;1;0;1;1;0;1;0;1;0;1;0;1;1;1;0;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1
62;1;0;1;1;0;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1;0;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;0;1;1;0;0;1;0;0;1
63;1;1;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;0;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1
