QTD_ITENS;200
QTD_MOCHILAS;4
CAPACIDADES;1799;1672;1593;1655
ITEM;PESO;VALOR
13;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;1;1;1;0;0;1;0;1;1;1;0;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;1;1;1;1;1;0;0;1;0;0;1;1;1;1;0;0;0;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1;1;1;1;0;1
14;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;1;1;0;1;1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;1;1;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;0;0;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1
15;0;1;0;0;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;1;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0
16;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;1;1;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;1;0;1;1;1;1;1;0;0;1
17;1;0;1;0;1;0;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;0;1;1;1;0;1;1;0;0;1;0;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1
18;0;0;1;1;1;1;0;1;1;1;0;0;1;1;0;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;0;1;1;0;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
19;1;1;1;1;1;0;0;1;0;1;1;0;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;1;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;0;0;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;1;1;1;1;0;0;1;0;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;1;1;0;1;1;0;1;1;1;0;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1
20;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;1;1;0
21;1;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;0;1;1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;1;0;1;1;0;1;1;0;0;1;1;1;1;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0
22;1;0;1;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0
23;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;1;1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;1;0;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;0;0;1;1;0;1;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;0;1
24;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;1;1;0;1;1;0;0;1;0;0;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;1;1;1;0;1;1;1
25;0;0;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;1;0;1;0;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0;1;0;1;1;1;1
26;0;0;0;1;0;1;1;0;0;1;1;1;0;1;0;1;0;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;1;1;0;1;0;1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1;0;0;1;1;0;1;1
27;1;1;0;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;1;1;0;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;0;1;1;1;1;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1
28;0;0;1;0;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;1;0;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1;0;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;1;1;0;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;1;1;1;1;0;1;1;1
29;0;1;1;1;0;0;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;1;0;1;1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0
